provnum,overall_rating,survey_rating,staffing_rating,RN_staffing_rating,quality_rating,ssf,restot,ownership
2.80E+181,3,2,4,2,3,N,32,"Government - County"
2.80E+192,5,5,5,5,4,N,42,"Non profit - Corporation"
2.80E+196,2,2,3,2,2,N,26,"Non profit - Corporation"
2.80E+200,3,2,4,5,3,N,41,"Government - Hospital district"
2.80E+224,5,5,4,3,5,N,52,"Government - County"
2.80E+258,2,2,5,5,1,N,22,"Government - Hospital district"
2.80E+272,5,3,4,3,5,N,31,"Government - City/county"
2.80E+279,5,4,4,4,5,N,28,"Government - County"
2.80E+280,5,4,4,3,5,N,49,"Non profit - Corporation"
2.80E+287,3,2,5,5,4,N,31,"Government - County"
2.80E+296,2,1,5,5,3,N,18,"Government - County"
2.80E+298,2,1,5,5,3,N,29,"Government - County"
2.80E+299,5,4,5,5,5,N,35,"For profit - Corporation"
295000,5,5,5,5,5,N,21,"Government - Hospital district"
295001,4,4,4,4,2,N,23,"Government - Hospital district"
295006,3,2,4,5,4,N,64,"For profit - Corporation"
295008,2,2,3,4,4,N,125,"For profit - Corporation"
295011,5,5,5,5,5,N,43,"Non profit - Corporation"
295017,1,2,1,1,4,N,128,"For profit - Corporation"
295020,5,3,5,5,5,N,72,"For profit - Corporation"
295021,3,2,4,4,4,N,87,"For profit - Corporation"
295023,5,4,2,4,5,N,59,"For profit - Corporation"
295024,5,5,5,5,4,N,28,"Government - Hospital district"
295026,5,4,5,5,4,N,14,"Government - Hospital district"
295029,1,1,2,3,4,N,39,"For profit - Corporation"
295034,5,3,5,5,5,N,81,"Non profit - Corporation"
295036,1,1,1,1,3,N,181,"For profit - Corporation"
295037,1,1,3,3,4,Y,192,"For profit - Corporation"
295040,5,4,3,4,5,N,95,"For profit - Limited Liability company"
295041,1,1,3,3,4,N,189,"For profit - Corporation"
295043,5,3,4,5,5,N,152,"For profit - Corporation"
295044,4,4,2,3,4,N,111,"For profit - Corporation"
295045,1,1,2,2,2,N,80,"For profit - Corporation"
295046,3,4,4,5,1,N,35,"Non profit - Corporation"
295048,5,5,0,0,4,N,1,"For profit - Limited Liability company"
295050,5,4,3,4,5,N,122,"For profit - Corporation"
295052,2,1,3,3,5,N,175,"For profit - Corporation"
295055,3,3,2,3,3,N,92,"For profit - Corporation"
295063,5,5,5,5,5,N,16,"Government - Hospital district"
295066,5,4,2,4,5,N,132,"For profit - Corporation"
295067,1,1,3,4,4,N,97,"For profit - Corporation"
295068,4,2,4,5,5,N,68,"Non profit - Corporation"
295070,3,2,4,4,2,N,161,"For profit - Corporation"
295071,3,2,4,3,4,N,191,"For profit - Corporation"
295072,4,3,2,4,5,N,139,"For profit - Corporation"
295073,4,3,4,4,4,N,198,"For profit - Corporation"
295075,2,2,3,4,3,N,59,"For profit - Corporation"
295076,3,3,3,4,2,N,98,"For profit - Corporation"
295077,4,4,3,5,3,N,146,"For profit - Partnership"
295078,4,3,4,4,3,N,101,"Non profit - Corporation"
295079,1,1,3,3,4,N,126,"For profit - Partnership"
295080,2,2,2,3,3,N,62,"For profit - Corporation"
295081,3,2,4,4,4,N,171,"Government - State"
295082,2,2,2,3,4,N,45,"For profit - Corporation"
295083,3,2,4,4,4,N,186,"For profit - Corporation"
295084,2,1,4,4,4,N,31,"For profit - Corporation"
295085,1,1,4,3,1,N,89,"Non profit - Corporation"
295086,5,4,5,5,4,N,55,"Non profit - Corporation"
295087,5,4,5,5,5,N,50,"For profit - Corporation"
295088,4,3,3,4,5,N,98,"For profit - Corporation"
295089,4,3,4,4,3,N,111,"For profit - Corporation"
295090,5,4,5,5,5,N,38,"For profit - Corporation"
295091,0,0,0,0,0,N,18,"For profit - Corporation"
2.90E+22,5,5,4,4,5,N,17,"For profit - Corporation"
2.90E+38,4,3,0,0,5,N,141,"For profit - Corporation"
305005,4,3,4,5,4,N,263,"For profit - Corporation"
305009,5,5,4,3,5,N,117,"For profit - Corporation"
305016,5,4,5,5,4,N,60,"Non profit - Corporation"
305018,2,1,4,5,4,N,91,"For profit - Corporation"
305020,2,1,4,5,4,N,84,"For profit - Corporation"
305021,2,1,4,5,4,N,56,"Non profit - Other"
305022,5,4,5,5,5,N,130,"For profit - Corporation"
305024,4,3,3,4,5,N,86,"For profit - Corporation"
305026,1,1,0,0,4,N,49,"Non profit - Corporation"
305030,5,4,4,4,5,N,107,"For profit - Corporation"
305037,5,5,4,4,5,N,95,"For profit - Corporation"
305038,4,2,4,5,5,N,60,"For profit - Corporation"
305039,5,3,4,4,5,N,103,"For profit - Corporation"
305040,4,3,4,5,4,N,117,"For profit - Corporation"
305041,4,4,3,3,3,N,53,"For profit - Corporation"
305042,5,5,0,0,0,N,2,"Non profit - Corporation"
305043,5,4,5,5,5,N,27,"Non profit - Corporation"
305044,4,2,5,5,5,N,94,"Non profit - Corporation"
305045,3,2,4,5,4,N,165,"For profit - Corporation"
305046,4,2,5,5,5,N,215,"Government - County"
305047,4,3,4,3,4,N,210,"Government - County"
305048,5,4,4,5,5,N,276,"Government - City/county"
305049,5,4,5,5,5,N,74,"Non profit - Corporation"
305050,3,2,2,2,5,N,100,"For profit - Corporation"
305051,5,3,4,5,5,N,99,"For profit - Corporation"
305052,1,1,3,3,4,N,142,"For profit - Corporation"
305053,5,4,5,5,4,N,129,"Government - County"
305054,5,3,5,5,5,N,135,"Government - County"
305055,4,4,3,4,4,N,107,"For profit - Corporation"
305056,5,4,5,5,5,N,279,"Government - City/county"
305057,5,5,5,5,5,N,62,"For profit - Corporation"
305058,4,4,4,4,4,N,100,"Non profit - Corporation"
305059,1,1,3,4,4,N,84,"For profit - Corporation"
305060,3,3,2,4,4,N,145,"For profit - Corporation"
305061,5,5,3,4,5,N,75,"For profit - Corporation"
305062,3,4,4,4,1,N,75,"For profit - Corporation"
305063,3,2,4,5,4,N,57,"Non profit - Corporation"
305064,3,2,4,5,4,N,75,"For profit - Corporation"
305065,5,5,4,3,2,N,61,"For profit - Corporation"
305066,4,2,4,4,5,N,74,"For profit - Corporation"
305067,4,2,4,4,5,N,98,"Non profit - Church related"
305068,3,2,2,4,5,N,48,"For profit - Corporation"
305069,4,4,4,5,3,N,52,"Non profit - Church related"
305070,3,2,4,5,4,N,51,"Non profit - Church related"
305071,5,3,4,5,5,N,45,"Non profit - Church related"
305072,5,4,3,5,5,N,68,"Non profit - Church related"
305074,3,2,4,3,4,N,40,"Non profit - Corporation"
305075,4,4,3,3,3,N,82,"For profit - Corporation"
305076,3,2,4,5,4,N,84,"For profit - Corporation"
305077,2,1,4,5,4,N,60,"For profit - Corporation"
305078,3,2,4,4,4,N,76,"For profit - Corporation"
305079,5,5,4,4,5,N,119,"For profit - Corporation"
305080,5,4,4,5,5,N,97,"For profit - Corporation"
305081,4,3,2,3,5,N,73,"For profit - Corporation"
305082,4,4,4,5,3,N,87,"For profit - Corporation"
305083,4,3,4,5,4,N,89,"For profit - Corporation"
305084,1,1,3,4,4,N,86,"For profit - Corporation"
305085,4,4,4,5,3,N,23,"For profit - Corporation"
305086,2,1,4,4,4,Y,77,"For profit - Corporation"
305087,3,2,4,3,3,N,102,"Government - County"
305088,5,4,5,5,5,N,21,"Non profit - Church related"
305089,3,2,4,5,2,N,27,"For profit - Corporation"
305091,5,4,5,5,5,N,13,"For profit - Corporation"
305092,5,5,5,5,5,N,23,"For profit - Corporation"
305093,4,3,4,3,4,N,139,"For profit - Corporation"
305094,5,4,5,5,4,N,54,"Non profit - Corporation"
305095,2,2,3,4,4,N,61,"For profit - Corporation"
305096,5,5,4,4,4,N,34,"For profit - Partnership"
305097,5,4,4,4,5,N,50,"For profit - Corporation"
305099,2,1,4,4,4,N,39,"Non profit - Corporation"
305100,2,1,4,5,4,N,97,"For profit - Corporation"
305101,5,3,4,4,5,N,91,"Government - County"
3.00E+36,5,5,5,5,5,N,89,"Government - County"
3.00E+60,4,3,5,5,4,N,113,"Government - State"
3.00E+63,5,5,5,5,4,N,41,"Non profit - Corporation"
3.00E+77,5,4,5,5,5,N,69,"Government - County"
315001,4,2,4,4,5,N,182,"For profit - Individual"
315002,4,2,4,5,5,N,36,"For profit - Corporation"
315005,2,1,3,4,5,N,99,"For profit - Corporation"
315008,3,2,3,4,5,N,91,"For profit - Partnership"
315009,4,2,4,4,5,N,249,"Government - City/county"
315010,5,3,4,3,5,N,184,"For profit - Corporation"
315013,2,1,4,5,5,N,67,"For profit - Corporation"
315014,2,1,3,2,5,N,74,"For profit - Corporation"
315015,4,3,3,4,5,N,156,"For profit - Corporation"
315017,3,2,3,4,5,N,553,"Government - County"
315019,5,4,5,5,2,N,24,"Non profit - Corporation"
315021,3,2,4,5,3,N,203,"Non profit - Corporation"
315022,5,4,4,4,5,N,51,"Non profit - Church related"
315029,2,2,3,4,4,N,293,"Non profit - Corporation"
315032,2,1,4,4,4,N,187,"For profit - Partnership"
315036,3,3,2,4,4,N,118,"For profit - Corporation"
315037,2,2,2,3,4,N,102,"For profit - Corporation"
315038,4,3,3,4,5,N,150,"For profit - Corporation"
315039,2,1,4,3,4,N,184,"Government - County"
315042,4,4,4,4,4,N,183,"For profit - Corporation"
315044,4,4,3,3,4,N,153,"For profit - Corporation"
315047,2,2,3,3,4,N,102,"For profit - Corporation"
315050,2,1,2,3,5,N,190,"For profit - Corporation"
315053,2,1,4,4,4,N,78,"For profit - Partnership"
315054,4,2,4,3,5,N,169,"Non profit - Church related"
315056,3,2,3,3,5,N,78,"For profit - Corporation"
315057,4,2,4,5,5,N,109,"For profit - Partnership"
315058,3,3,2,3,3,N,79,"For profit - Individual"
315060,3,2,3,3,5,N,201,"For profit - Partnership"
315061,1,1,1,1,2,N,139,"For profit - Individual"
315064,2,1,4,5,5,N,98,"For profit - Individual"
315066,5,3,4,4,5,N,110,"For profit - Corporation"
315068,2,1,4,4,4,N,128,"For profit - Corporation"
315069,3,3,3,3,4,N,48,"For profit - Partnership"
315072,5,3,5,5,5,N,94,"Non profit - Corporation"
315077,5,5,4,5,5,N,33,"Non profit - Corporation"
315083,2,1,4,3,5,N,175,"For profit - Corporation"
315085,3,3,2,4,4,N,86,"For profit - Corporation"
315087,5,3,4,5,5,N,100,"For profit - Corporation"
315091,2,1,2,2,5,N,170,"For profit - Corporation"
315092,4,4,3,4,4,N,103,"For profit - Corporation"
315094,4,4,2,4,4,N,103,"For profit - Corporation"
315096,5,3,4,5,5,N,45,"For profit - Corporation"
315101,3,2,4,5,4,N,101,"Non profit - Corporation"
315103,5,5,3,3,3,N,115,"For profit - Partnership"
315104,5,3,4,4,5,N,155,"For profit - Individual"
315105,3,3,3,3,4,N,85,"For profit - Corporation"
315106,3,3,2,4,4,N,91,"For profit - Corporation"
315108,4,4,2,3,4,N,109,"For profit - Corporation"
315110,4,3,4,4,2,N,88,"For profit - Corporation"
315111,2,2,3,3,4,N,114,"Non profit - Corporation"
315112,5,4,2,4,5,N,265,"For profit - Corporation"
315113,2,1,4,3,5,N,81,"For profit - Corporation"
315115,5,3,4,4,5,N,127,"For profit - Corporation"
315119,5,5,3,3,5,N,162,"For profit - Corporation"
315120,2,1,4,3,4,N,75,"For profit - Corporation"
315122,4,4,4,5,4,N,193,"For profit - Corporation"
315124,1,1,2,1,2,N,104,"For profit - Corporation"
315125,2,2,1,1,5,N,226,"For profit - Partnership"
315126,4,3,4,3,4,N,175,"Non profit - Church related"
315127,5,5,5,5,5,N,49,"Non profit - Church related"
315128,5,4,4,4,5,N,170,"Non profit - Corporation"
315129,5,5,3,3,5,N,81,"For profit - Partnership"
315130,5,4,5,5,5,N,34,"Non profit - Corporation"
315131,3,2,2,2,5,N,144,"For profit - Corporation"
315132,2,1,5,5,5,N,104,"For profit - Corporation"
315133,5,5,4,4,5,N,95,"For profit - Corporation"
315134,4,3,2,3,5,N,132,"For profit - Corporation"
315135,2,2,2,3,4,N,104,"Non profit - Corporation"
315136,5,4,4,5,5,N,136,"Non profit - Corporation"
315137,2,1,4,4,4,N,138,"For profit - Corporation"
315138,4,3,3,4,5,N,115,"For profit - Corporation"
315140,3,2,4,4,4,N,123,"For profit - Corporation"
315141,2,1,4,3,5,N,157,"For profit - Individual"
315142,5,3,4,5,5,N,161,"For profit - Individual"
315143,5,5,3,4,4,N,111,"For profit - Corporation"
315144,5,4,5,5,4,N,49,"For profit - Corporation"
315146,2,1,5,5,5,N,16,"Non profit - Corporation"
315147,2,1,1,2,5,N,164,"For profit - Corporation"
315149,2,1,4,3,2,N,121,"For profit - Individual"
315151,5,4,4,5,5,N,65,"For profit - Corporation"
315152,5,4,3,4,5,N,126,"For profit - Corporation"
315153,4,3,4,4,4,N,118,"Non profit - Corporation"
315157,1,1,3,4,3,N,224,"For profit - Corporation"
315158,4,3,3,4,5,N,82,"For profit - Corporation"
315159,1,1,3,3,4,N,255,"For profit - Corporation"
315161,3,2,4,4,2,N,51,"Non profit - Corporation"
315164,5,4,3,4,5,N,66,"For profit - Corporation"
315166,2,1,4,4,4,N,246,"Non profit - Corporation"
315171,3,3,3,4,4,N,153,"For profit - Corporation"
315174,2,1,4,4,5,N,193,"For profit - Partnership"
315176,4,3,4,5,4,N,106,"For profit - Corporation"
315177,3,2,3,3,5,N,168,"For profit - Corporation"
315178,5,3,4,4,5,N,193,"For profit - Corporation"
315179,1,1,2,4,3,N,108,"For profit - Partnership"
315180,2,1,4,3,5,N,241,"For profit - Corporation"
315182,4,3,3,4,5,N,142,"For profit - Corporation"
315183,2,1,4,5,3,N,97,"Non profit - Corporation"
315185,2,2,3,4,4,N,131,"For profit - Corporation"
315187,5,4,4,4,5,N,203,"For profit - Partnership"
315188,4,3,4,4,4,N,208,"For profit - Individual"
315190,5,5,2,2,4,N,214,"For profit - Corporation"
315192,3,2,3,4,5,N,104,"For profit - Partnership"
315193,2,2,2,1,4,N,100,"For profit - Corporation"
315194,4,3,3,5,5,N,144,"Non profit - Corporation"
315195,5,5,5,5,4,N,114,"For profit - Corporation"
315196,2,1,4,4,3,N,120,"For profit - Corporation"
315197,2,2,1,1,5,N,96,"Non profit - Corporation"
315198,4,2,4,5,5,N,109,"For profit - Corporation"
315199,4,3,3,4,5,N,98,"For profit - Corporation"
315200,3,2,2,2,5,N,208,"For profit - Corporation"
315201,3,3,3,3,4,N,191,"Non profit - Corporation"
315202,3,3,2,4,4,N,147,"For profit - Corporation"
315204,4,2,4,4,5,N,165,"For profit - Individual"
315205,4,3,4,3,4,N,100,"For profit - Corporation"
315206,1,2,1,1,4,N,106,"For profit - Corporation"
315207,4,5,1,2,2,N,216,"For profit - Corporation"
315209,3,2,4,3,4,N,178,"For profit - Corporation"
315210,2,2,2,3,4,N,114,"For profit - Partnership"
315212,2,1,4,4,4,N,97,"For profit - Partnership"
315213,2,1,4,3,5,N,108,"For profit - Corporation"
315214,5,3,4,3,5,N,229,"For profit - Partnership"
315215,4,4,4,4,4,N,137,"Non profit - Church related"
315216,5,4,4,4,5,N,183,"For profit - Corporation"
315217,4,4,2,3,3,N,114,"For profit - Corporation"
315218,5,4,3,3,5,N,156,"For profit - Partnership"
315219,4,4,2,4,4,N,174,"For profit - Corporation"
315221,3,3,2,4,4,N,100,"For profit - Corporation"
315222,3,2,2,3,5,N,105,"For profit - Corporation"
315223,5,4,4,3,5,N,171,"Non profit - Corporation"
315224,3,4,1,1,4,N,108,"For profit - Corporation"
315225,1,1,2,3,4,N,162,"For profit - Corporation"
315226,5,4,4,4,5,N,172,"For profit - Corporation"
315228,2,1,4,3,3,N,91,"For profit - Corporation"
315229,4,2,4,4,5,N,207,"For profit - Partnership"
315231,3,2,4,5,4,N,183,"Non profit - Corporation"
315233,4,4,2,3,4,N,172,"For profit - Partnership"
315234,5,3,4,4,5,N,81,"For profit - Corporation"
315235,4,3,4,5,4,N,53,"For profit - Corporation"
315236,2,1,3,3,5,N,313,"For profit - Corporation"
315237,3,2,4,4,4,N,134,"For profit - Corporation"
315239,5,4,5,5,5,N,45,"Non profit - Corporation"
315240,2,1,4,4,5,N,132,"For profit - Corporation"
315243,4,4,4,4,4,N,153,"For profit - Corporation"
315244,2,1,4,4,3,N,117,"For profit - Partnership"
315245,3,2,4,3,4,N,112,"For profit - Corporation"
315246,2,1,4,3,5,N,133,"For profit - Corporation"
315247,5,5,3,4,5,N,133,"For profit - Corporation"
315248,1,1,2,2,4,N,505,"For profit - Corporation"
315249,2,1,4,4,5,N,539,"For profit - Corporation"
315251,4,3,4,5,4,N,102,"Non profit - Corporation"
315252,5,4,3,3,5,N,213,"For profit - Corporation"
315253,5,4,4,5,5,N,107,"Non profit - Corporation"
315254,5,5,4,5,5,N,99,"For profit - Corporation"
315255,1,1,2,3,4,N,166,"For profit - Corporation"
315256,4,4,4,3,4,N,53,"For profit - Corporation"
315257,4,2,4,4,5,N,157,"For profit - Corporation"
315259,4,3,4,5,4,N,129,"For profit - Corporation"
315260,4,4,4,3,4,N,162,"For profit - Partnership"
315261,4,3,2,3,5,N,179,"For profit - Corporation"
315262,5,3,4,5,5,N,65,"Non profit - Corporation"
315263,4,3,3,3,5,N,157,"For profit - Corporation"
315264,4,2,4,4,5,N,92,"For profit - Corporation"
315265,5,4,5,5,4,N,137,"For profit - Corporation"
315266,4,2,4,3,5,N,166,"For profit - Corporation"
315267,3,2,2,2,5,N,158,"For profit - Partnership"
315268,5,4,3,4,5,N,118,"For profit - Partnership"
315269,5,3,4,3,5,N,53,"Non profit - Corporation"
315271,5,3,4,3,5,N,124,"For profit - Partnership"
315273,3,3,3,3,4,N,113,"For profit - Corporation"
315274,2,2,3,4,4,N,112,"For profit - Corporation"
315275,3,2,3,3,5,N,101,"For profit - Corporation"
315276,2,2,1,2,5,N,107,"For profit - Corporation"
315279,2,1,3,4,5,N,262,"Non profit - Corporation"
315280,2,1,4,5,5,N,193,"For profit - Individual"
315282,1,2,1,2,3,N,128,"For profit - Corporation"
315283,4,3,3,4,5,N,183,"For profit - Partnership"
315284,2,2,3,3,4,N,108,"For profit - Corporation"
315286,5,5,2,2,5,N,114,"For profit - Corporation"
315288,5,4,2,3,5,N,206,"For profit - Corporation"
315289,5,4,5,5,5,N,116,"For profit - Corporation"
315290,5,4,4,4,5,N,221,"For profit - Individual"
315291,3,3,3,4,3,N,135,"For profit - Corporation"
315292,4,4,4,4,4,N,58,"Non profit - Corporation"
315293,2,2,2,4,4,N,125,"For profit - Corporation"
315294,2,1,4,4,3,N,147,"Government - County"
315295,5,5,3,4,5,N,130,"For profit - Corporation"
315297,3,3,1,1,5,N,50,"Non profit - Corporation"
315298,1,1,3,4,4,N,54,"Non profit - Corporation"
315299,5,3,4,4,5,N,96,"For profit - Partnership"
315300,4,4,3,4,4,N,234,"For profit - Individual"
315302,5,4,4,3,5,N,55,"For profit - Partnership"
315303,2,1,5,5,5,N,277,"Government - County"
315304,3,3,3,3,3,N,146,"Government - County"
315305,2,2,1,2,5,N,168,"For profit - Corporation"
315306,3,2,2,3,5,N,202,"For profit - Corporation"
315307,5,5,3,3,5,N,234,"Non profit - Corporation"
315308,3,2,3,3,5,N,213,"For profit - Corporation"
315309,4,2,4,4,5,N,174,"For profit - Corporation"
315310,4,3,2,4,5,N,169,"For profit - Partnership"
315311,3,3,2,4,3,N,57,"For profit - Corporation"
315312,5,4,3,4,5,N,174,"For profit - Partnership"
315313,4,3,4,5,4,N,84,"For profit - Corporation"
315314,5,5,3,4,4,N,156,"For profit - Partnership"
315316,5,5,4,5,4,N,117,"For profit - Corporation"
315317,2,2,3,4,4,N,98,"For profit - Corporation"
315318,5,5,4,4,5,N,51,"Non profit - Corporation"
315320,4,3,2,3,5,N,151,"For profit - Corporation"
315321,1,1,3,4,4,N,104,"For profit - Corporation"
315322,5,4,4,5,5,N,116,"For profit - Partnership"
315324,1,1,1,1,4,Y,204,"For profit - Corporation"
315327,4,4,3,3,3,N,117,"For profit - Corporation"
315328,4,4,4,5,4,N,151,"For profit - Corporation"
315329,4,4,4,5,4,N,75,"Non profit - Church related"
315330,2,2,3,4,4,N,151,"For profit - Corporation"
315331,2,1,3,4,5,N,163,"For profit - Corporation"
315332,5,4,3,4,5,N,127,"For profit - Corporation"
315333,3,2,2,4,5,N,104,"Non profit - Church related"
315335,2,1,3,3,5,N,183,"For profit - Corporation"
315336,4,2,4,5,5,N,122,"For profit - Corporation"
315337,5,5,4,3,5,N,74,"Non profit - Church related"
315338,5,4,3,4,5,N,118,"Non profit - Church related"
315339,2,2,3,4,4,N,142,"For profit - Corporation"
315340,1,1,2,2,3,N,130,"Non profit - Corporation"
315341,4,3,3,4,5,N,123,"For profit - Corporation"
315342,5,5,4,4,5,N,130,"Non profit - Corporation"
315343,5,4,5,5,3,N,56,"Non profit - Corporation"
315344,4,3,3,4,5,N,200,"For profit - Corporation"
315346,3,2,4,5,4,N,323,"Government - State"
315347,5,4,2,3,5,N,62,"Non profit - Corporation"
315348,2,2,3,3,4,N,112,"For profit - Corporation"
315349,4,4,4,5,4,N,60,"For profit - Corporation"
315350,4,4,3,4,4,N,112,"For profit - Partnership"
315351,4,2,5,5,5,N,23,"For profit - Corporation"
315352,5,3,4,3,5,N,183,"For profit - Individual"
315353,4,4,4,5,3,N,128,"For profit - Corporation"
315354,5,4,4,4,5,N,44,"For profit - Corporation"
315355,4,3,4,5,4,N,154,"For profit - Corporation"
315356,5,4,5,5,4,N,51,"Non profit - Corporation"
315357,3,2,3,3,5,N,197,"For profit - Corporation"
315358,1,1,2,2,4,N,168,"Government - County"
315359,5,5,3,4,5,N,193,"For profit - Corporation"
315360,5,5,3,4,5,N,145,"For profit - Corporation"
315361,2,1,4,5,4,N,382,"Government - County"
315362,4,2,4,5,5,N,76,"For profit - Corporation"
315363,5,4,4,4,5,N,55,"For profit - Partnership"
315364,4,3,4,5,4,N,147,"For profit - Corporation"
315365,5,4,4,5,5,N,136,"Non profit - Corporation"
315366,5,3,4,5,5,N,97,"For profit - Corporation"
315367,4,4,3,3,4,N,246,"For profit - Partnership"
315368,2,2,3,3,3,N,39,"For profit - Corporation"
315369,5,4,4,5,5,N,103,"For profit - Corporation"
315370,4,4,1,1,5,N,152,"For profit - Corporation"
315372,5,4,3,3,5,N,172,"For profit - Corporation"
315374,4,4,2,4,4,N,25,"Non profit - Corporation"
315375,2,1,2,4,5,N,105,"For profit - Corporation"
315376,5,3,4,4,5,N,281,"Non profit - Church related"
315377,4,4,4,4,4,N,78,"Non profit - Corporation"
315378,3,3,3,3,4,N,89,"For profit - Corporation"
315381,3,2,3,3,5,N,106,"For profit - Partnership"
315383,5,4,5,5,3,N,35,"Non profit - Corporation"
315384,5,5,4,5,5,N,100,"For profit - Corporation"
315386,2,1,3,3,5,N,108,"For profit - Corporation"
315387,4,4,4,3,4,N,112,"Government - City/county"
315388,5,5,5,5,4,N,41,"Non profit - Corporation"
315389,4,2,4,5,5,N,18,"For profit - Corporation"
315390,2,1,4,3,5,N,59,"For profit - Corporation"
315392,5,4,5,5,5,N,36,"Non profit - Other"
315393,4,2,4,4,5,N,126,"Non profit - Corporation"
315394,3,2,3,4,5,N,58,"Non profit - Church related"
315396,2,1,1,1,5,N,164,"For profit - Partnership"
315397,2,1,4,5,4,N,97,"Government - County"
315402,5,4,4,5,5,N,71,"Non profit - Corporation"
315404,5,3,5,5,5,N,51,"Non profit - Corporation"
315405,3,2,2,2,5,N,59,"Government - County"
